date,price
2025-07-13,431.05
2025-07-14,430.99
2025-07-15,430.77
2025-07-16,431.02
2025-07-17,429.27
2025-07-18,430.06
2025-07-19,433.86
2025-07-20,434.18
2025-07-21,435.44
2025-07-22,435.46
2025-07-23,435.34
2025-07-24,435.05
2025-07-25,434.13
2025-07-26,433.88
2025-07-27,432.89
2025-07-28,434.15
2025-07-29,433.79
2025-07-30,433.85
2025-07-31,432.59
2025-08-01,432.91
2025-08-02,433.67
2025-08-03,434.17
2025-08-04,434.19
2025-08-05,434.54
2025-08-06,434.85
2025-08-07,436.03
2025-08-08,435.08
2025-08-09,436.07
2025-08-10,435.87
2025-08-11,436.22
2025-08-12,435.69
2025-08-13,436.18
2025-08-14,435.85
2025-08-15,436.7
2025-08-16,436.53
2025-08-17,437.96
2025-08-18,438.1
2025-08-19,439.39
2025-08-20,439.75
2025-08-21,438.0
2025-08-22,439.3
2025-08-23,440.05
2025-08-24,439.81
2025-08-25,439.68
2025-08-26,439.66
2025-08-27,439.17
2025-08-28,440.4
2025-08-29,440.46
2025-08-30,442.73
2025-08-31,442.49
2025-09-01,443.59
2025-09-02,445.63
2025-09-03,447.18
2025-09-04,448.03
2025-09-05,447.53
2025-09-06,447.53
2025-09-07,447.03
2025-09-08,447.53
2025-09-09,448.71
2025-09-10,449.45
2025-09-11,451.63
2025-09-12,458.23
2025-09-13,458.58
2025-09-14,458.71
2025-09-15,459.03
2025-09-16,460.78
2025-09-17,461.72
2025-09-18,462.26
2025-09-19,461.77
2025-09-20,461.69
2025-09-21,462.46
2025-09-22,462.31
2025-09-23,461.57
2025-09-24,461.64
2025-09-25,461.87
2025-09-26,461.12
2025-09-27,460.64
2025-09-28,461.54
2025-09-29,461.54
2025-09-30,461.05
2025-10-01,459.58
2025-10-02,460.44
2025-10-03,460.22
2025-10-04,460.23
2025-10-05,459.97
2025-10-06,459.07
2025-10-07,458.32
2025-10-08,459.07
2025-10-09,458.48
2025-10-10,457.96
2025-10-11,456.92
2025-10-12,458.15
2025-10-13,458.53
2025-10-14,458.42
2025-10-15,458.37
2025-10-16,457.12
2025-10-17,455.88
2025-10-18,455.54
2025-10-19,454.95
2025-10-20,454.45
2025-10-21,454.7
2025-10-22,455.25
2025-10-23,455.52
2025-10-24,456.03
2025-10-25,455.89
2025-10-26,455.32
2025-10-27,454.33
2025-10-28,456.05
2025-10-29,456.6
2025-10-30,456.35
2025-10-31,456.63
2025-11-01,455.89
2025-11-02,456.47
2025-11-03,454.28
2025-11-04,455.7
2025-11-05,456.48
2025-11-06,456.7
2025-11-07,456.71
2025-11-08,455.98
2025-11-09,456.24
2025-11-10,455.75
2025-11-11,458.17
2025-11-12,462.01
2025-11-13,464.8
2025-11-14,465.59
2025-11-15,466.83
2025-11-16,465.75
2025-11-17,465.82
2025-11-18,465.06
2025-11-19,466.06
2025-11-20,465.31
2025-11-21,464.56
2025-11-22,470.22
2025-11-23,471.28
2025-11-24,471.25
2025-11-25,470.03
2025-11-26,469.5
2025-11-27,472.25
2025-11-28,472.28
2025-11-29,472.83
2025-11-30,472.66
2025-12-01,472.79
2025-12-02,472.14
2025-12-03,472.28
2025-12-04,472.78
2025-12-05,473.34
2025-12-06,472.86
2025-12-07,472.62
2025-12-08,473.07
2025-12-09,472.9
2025-12-10,472.66
2025-12-11,471.66
2025-12-12,472.41
2025-12-13,474.19
2025-12-14,474.44
2025-12-15,474.29
2025-12-16,474.46
2025-12-17,474.74
2025-12-18,474.54
2025-12-19,474.0
2025-12-20,476.38
2025-12-21,476.62
2025-12-22,477.09
2025-12-23,476.97
2025-12-24,476.96
2025-12-25,479.2
2025-12-26,479.33
2025-12-27,481.53
2025-12-28,482.54
2025-12-29,483.19
2025-12-30,484.78
2025-12-31,484.81
2026-01-01,484.56
2026-01-02,487.55
2026-01-03,489.7
2026-01-04,489.71
2026-01-05,491.73
2026-01-06,492.57
2026-01-07,493.99
2026-01-08,494.16
2026-01-09,494.15
2026-01-10,494.66
2026-01-11,493.71
2026-01-12,491.85
2026-01-13,491.41
2026-01-14,493.41
2026-01-15,492.71
2026-01-16,493.73
2026-01-17,494.61
2026-01-18,495.44
2026-01-19,497.88
2026-01-20,497.24
2026-01-21,496.86
2026-01-22,494.66
2026-01-23,496.13
2026-01-24,495.08
2026-01-25,498.41
2026-01-26,498.84
2026-01-27,499.55
2026-01-28,499.35
2026-01-29,497.68
2026-01-30,498.43
2026-01-31,497.51
2026-02-01,497.97
2026-02-02,498.08
2026-02-03,499.6
2026-02-04,499.3
2026-02-05,498.3
2026-02-06,497.55
2026-02-07,496.58
2026-02-08,499.8
2026-02-09,501.7
2026-02-10,501.81
2026-02-11,501.44
2026-02-12,501.35
2026-02-13,500.23
2026-02-14,501.06
2026-02-15,500.83
2026-02-16,501.16
2026-02-17,500.62
2026-02-18,502.64
2026-02-19,501.86
2026-02-20,501.19
2026-02-21,500.97
2026-02-22,501.83
2026-02-23,501.8
2026-02-24,502.03
2026-02-25,502.0
2026-02-26,501.08
2026-02-27,503.21
2026-02-28,503.35
2026-03-01,505.18
2026-03-02,505.08
2026-03-03,505.34
