date,price
2025-09-03,45.4
2025-09-04,47.2
2025-09-05,47.2
2025-09-06,47.25
2025-09-07,47.34
2025-09-08,47.3
2025-09-09,47.78
2025-09-10,48.08
2025-09-11,47.91
2025-09-12,48.11
2025-09-13,48.16
2025-09-14,48.11
2025-09-15,48.01
2025-09-16,47.82
2025-09-17,50.29
2025-09-18,50.36
2025-09-19,50.38
2025-09-20,50.44
2025-09-21,50.17
2025-09-22,50.15
2025-09-23,50.06
2025-09-24,50.47
2025-09-25,50.61
2025-09-26,50.76
2025-09-27,50.59
2025-09-28,50.59
2025-09-29,50.7
2025-09-30,50.61
2025-10-01,50.76
2025-10-02,50.56
2025-10-03,51.0
2025-10-04,51.26
2025-10-05,51.27
2025-10-06,51.21
2025-10-07,51.22
2025-10-08,51.34
2025-10-09,51.4
2025-10-10,51.45
2025-10-11,51.31
2025-10-12,51.32
2025-10-13,51.34
2025-10-14,51.4
2025-10-15,51.55
2025-10-16,51.55
2025-10-17,51.52
2025-10-18,51.62
2025-10-19,51.63
2025-10-20,51.62
2025-10-21,51.58
2025-10-22,51.43
2025-10-23,51.44
2025-10-24,51.26
2025-10-25,51.36
2025-10-26,51.61
2025-10-27,51.33
2025-10-28,51.35
2025-10-29,51.31
2025-10-30,51.31
2025-10-31,51.31
2025-11-01,51.02
2025-11-02,51.07
2025-11-03,51.28
2025-11-04,51.25
2025-11-05,51.35
2025-11-06,51.47
2025-11-07,51.22
2025-11-08,51.17
2025-11-09,51.27
2025-11-10,51.37
2025-11-11,51.47
2025-11-12,50.95
2025-11-13,51.01
2025-11-14,50.92
2025-11-15,50.87
2025-11-16,50.82
2025-11-17,50.81
2025-11-18,50.76
2025-11-19,50.86
2025-11-20,50.91
2025-11-21,50.86
2025-11-22,50.62
2025-11-23,50.38
2025-11-24,50.09
2025-11-25,49.85
2025-11-26,49.8
2025-11-27,49.7
2025-11-28,49.46
2025-11-29,49.42
2025-11-30,49.17
2025-12-01,48.92
2025-12-02,48.87
2025-12-03,48.9
2025-12-04,48.8
2025-12-05,48.81
2025-12-06,48.86
2025-12-07,48.53
2025-12-08,48.39
2025-12-09,48.35
2025-12-10,48.0
2025-12-11,45.23
2025-12-12,45.13
2025-12-13,45.35
2025-12-14,45.26
2025-12-15,45.37
2025-12-16,45.07
2025-12-17,45.12
2025-12-18,44.77
2025-12-19,44.72
2025-12-20,44.87
2025-12-21,44.78
2025-12-22,44.54
2025-12-23,44.87
2025-12-24,44.58
2025-12-25,44.88
2025-12-26,45.13
2025-12-27,45.15
2025-12-28,45.0
2025-12-29,45.2
2025-12-30,44.96
2025-12-31,44.86
2026-01-01,44.86
2026-01-02,45.02
2026-01-03,45.13
2026-01-04,44.98
2026-01-05,45.13
2026-01-06,45.34
2026-01-07,45.35
2026-01-08,45.64
2026-01-09,45.45
2026-01-10,45.45
2026-01-11,45.55
2026-01-12,45.6
2026-01-13,47.29
2026-01-14,47.75
2026-01-15,47.77
2026-01-16,47.68
2026-01-17,48.09
2026-01-18,47.95
2026-01-19,47.73
2026-01-20,47.84
2026-01-21,47.88
2026-01-22,47.84
2026-01-23,48.06
2026-01-24,48.01
2026-01-25,49.59
2026-01-26,49.74
2026-01-27,49.79
2026-01-28,49.74
2026-01-29,49.7
2026-01-30,49.8
2026-01-31,49.66
2026-02-01,49.62
2026-02-02,49.58
2026-02-03,49.48
2026-02-04,49.32
2026-02-05,49.51
2026-02-06,49.42
2026-02-07,49.36
2026-02-08,49.42
2026-02-09,49.47
2026-02-10,49.53
2026-02-11,49.88
2026-02-12,49.98
2026-02-13,49.97
2026-02-14,49.79
2026-02-15,49.95
2026-02-16,50.58
2026-02-17,51.21
2026-02-18,51.1
2026-02-19,51.14
2026-02-20,51.16
2026-02-21,51.49
2026-02-22,51.45
2026-02-23,51.4
2026-02-24,51.5
2026-02-25,51.59
2026-02-26,51.93
2026-02-27,52.25
2026-02-28,52.47
2026-03-01,52.48
2026-03-02,52.31
2026-03-03,52.62
2026-03-04,52.63
