date,price
2025-08-24,137.56
2025-08-25,137.44
2025-08-26,137.49
2025-08-27,137.93
2025-08-28,138.53
2025-08-29,138.64
2025-08-30,139.03
2025-08-31,138.95
2025-09-01,138.95
2025-09-02,139.78
2025-09-03,139.54
2025-09-04,139.52
2025-09-05,139.5
2025-09-06,139.61
2025-09-07,139.61
2025-09-08,139.49
2025-09-09,139.58
2025-09-10,139.94
2025-09-11,140.05
2025-09-12,140.04
2025-09-13,140.05
2025-09-14,140.05
2025-09-15,139.95
2025-09-16,139.69
2025-09-17,140.02
2025-09-18,139.8
2025-09-19,138.53
2025-09-20,138.75
2025-09-21,138.0
2025-09-22,137.4
2025-09-23,136.67
2025-09-24,136.54
2025-09-25,136.52
2025-09-26,136.85
2025-09-27,136.8
2025-09-28,136.94
2025-09-29,137.99
2025-09-30,137.55
2025-10-01,137.47
2025-10-02,137.36
2025-10-03,137.25
2025-10-04,137.25
2025-10-05,136.92
2025-10-06,136.8
2025-10-07,137.13
2025-10-08,137.55
2025-10-09,137.66
2025-10-10,137.54
2025-10-11,137.22
2025-10-12,137.66
2025-10-13,137.52
2025-10-14,137.3
2025-10-15,136.97
2025-10-16,137.45
2025-10-17,137.29
2025-10-18,137.08
2025-10-19,136.75
2025-10-20,136.96
2025-10-21,137.07
2025-10-22,137.52
2025-10-23,137.85
2025-10-24,138.0
2025-10-25,137.55
2025-10-26,137.39
2025-10-27,137.73
2025-10-28,137.63
2025-10-29,137.54
2025-10-30,137.49
2025-10-31,137.37
2025-11-01,136.8
2025-11-02,136.93
2025-11-03,137.38
2025-11-04,137.01
2025-11-05,136.58
2025-11-06,136.5
2025-11-07,136.16
2025-11-08,136.16
2025-11-09,136.38
2025-11-10,136.49
2025-11-11,137.12
2025-11-12,137.23
2025-11-13,137.45
2025-11-14,136.89
2025-11-15,137.17
2025-11-16,136.95
2025-11-17,135.82
2025-11-18,136.15
2025-11-19,136.03
2025-11-20,135.79
2025-11-21,139.92
2025-11-22,139.91
2025-11-23,139.36
2025-11-24,139.38
2025-11-25,138.84
2025-11-26,139.11
2025-11-27,139.16
2025-11-28,139.18
2025-11-29,140.3
2025-11-30,140.3
2025-12-01,140.0
2025-12-02,139.96
2025-12-03,140.29
2025-12-04,140.72
2025-12-05,140.48
2025-12-06,140.41
2025-12-07,139.63
2025-12-08,139.77
2025-12-09,140.01
2025-12-10,140.06
2025-12-11,140.48
2025-12-12,140.27
2025-12-13,140.14
2025-12-14,140.79
2025-12-15,140.5
2025-12-16,140.08
2025-12-17,140.88
2025-12-18,140.78
2025-12-19,141.68
2025-12-20,143.18
2025-12-21,143.0
2025-12-22,143.0
2025-12-23,142.53
2025-12-24,143.26
2025-12-25,143.31
2025-12-26,143.71
2025-12-27,143.58
2025-12-28,144.29
2025-12-29,144.64
2025-12-30,144.58
2025-12-31,145.26
2026-01-01,145.64
2026-01-02,145.68
2026-01-03,145.79
2026-01-04,146.19
2026-01-05,146.44
2026-01-06,146.71
2026-01-07,146.11
2026-01-08,145.92
2026-01-09,146.23
2026-01-10,145.94
2026-01-11,145.85
2026-01-12,146.45
2026-01-13,147.87
2026-01-14,148.48
2026-01-15,148.41
2026-01-16,148.15
2026-01-17,148.35
2026-01-18,148.84
2026-01-19,148.05
2026-01-20,147.44
2026-01-21,146.2
2026-01-22,145.27
2026-01-23,144.93
2026-01-24,144.12
2026-01-25,144.54
2026-01-26,144.42
2026-01-27,144.61
2026-01-28,144.83
2026-01-29,144.68
2026-01-30,145.31
2026-01-31,145.44
2026-02-01,146.0
2026-02-02,146.82
2026-02-03,148.57
2026-02-04,149.75
2026-02-05,149.15
2026-02-06,148.63
2026-02-07,147.66
2026-02-08,148.7
2026-02-09,149.15
2026-02-10,149.05
2026-02-11,148.4
2026-02-12,148.38
2026-02-13,148.29
2026-02-14,147.45
2026-02-15,146.94
2026-02-16,145.76
2026-02-17,145.29
2026-02-18,142.29
2026-02-19,142.54
2026-02-20,142.33
2026-02-21,139.53
2026-02-22,140.78
2026-02-23,140.01
2026-02-24,143.37
2026-02-25,141.75
2026-02-26,146.0
2026-02-27,147.61
2026-02-28,147.98
2026-03-01,146.37
2026-03-02,147.89
2026-03-03,150.7
