date,price
2025-12-06,65.03
2025-12-07,64.97
2025-12-08,64.86
2025-12-09,64.52
2025-12-10,64.42
2025-12-11,64.39
2025-12-12,64.38
2025-12-13,64.43
2025-12-14,64.73
2025-12-15,64.98
2025-12-16,65.14
2025-12-17,64.93
2025-12-18,65.32
2025-12-19,65.27
2025-12-20,65.22
2025-12-21,65.07
2025-12-22,65.23
2025-12-23,65.18
2025-12-24,65.2
2025-12-25,65.25
2025-12-26,65.95
2025-12-27,66.13
2025-12-28,66.1
2025-12-29,66.32
2025-12-30,66.51
2025-12-31,66.71
2026-01-01,66.58
2026-01-02,66.5
2026-01-03,66.36
2026-01-04,66.51
2026-01-05,66.69
2026-01-06,66.69
2026-01-07,66.78
2026-01-08,66.6
2026-01-09,66.73
2026-01-10,66.88
2026-01-11,66.83
2026-01-12,67.05
2026-01-13,67.39
2026-01-14,67.09
2026-01-15,67.08
2026-01-16,67.09
2026-01-17,67.11
2026-01-18,67.06
2026-01-19,67.02
2026-01-20,67.11
2026-01-21,67.44
2026-01-22,67.54
2026-01-23,67.54
2026-01-24,67.73
2026-01-25,67.73
2026-01-26,67.7
2026-01-27,67.55
2026-01-28,67.46
2026-01-29,67.62
2026-01-30,68.13
2026-01-31,67.78
2026-02-01,67.58
2026-02-02,67.62
2026-02-03,67.67
2026-02-04,67.82
2026-02-05,67.92
2026-02-06,67.72
2026-02-07,67.66
2026-02-08,67.46
2026-02-09,67.73
2026-02-10,67.91
2026-02-11,67.85
2026-02-12,68.0
2026-02-13,67.69
2026-02-14,67.8
2026-02-15,67.55
2026-02-16,67.78
2026-02-17,68.01
2026-02-18,67.96
2026-02-19,68.31
2026-02-20,68.64
2026-02-21,68.54
2026-02-22,68.59
2026-02-23,68.23
2026-02-24,68.49
2026-02-25,71.02
2026-02-26,70.64
2026-02-27,70.58
2026-02-28,71.7
2026-03-01,71.81
2026-03-02,71.77
