date,price
2025-06-10,93.49
2025-06-11,93.58
2025-06-12,93.58
2025-06-13,93.49
2025-06-14,93.07
2025-06-15,92.85
2025-06-16,93.15
2025-06-17,93.02
2025-06-18,91.63
2025-06-19,91.48
2025-06-20,91.73
2025-06-21,92.15
2025-06-22,92.47
2025-06-23,92.72
2025-06-24,92.51
2025-06-25,92.26
2025-06-26,92.16
2025-06-27,92.16
2025-06-28,92.08
2025-06-29,92.17
2025-06-30,92.33
2025-07-01,92.04
2025-07-02,91.92
2025-07-03,92.07
2025-07-04,92.09
2025-07-05,92.3
2025-07-06,92.3
2025-07-07,92.18
2025-07-08,92.08
2025-07-09,92.49
2025-07-10,92.67
2025-07-11,93.42
2025-07-12,94.03
2025-07-13,95.25
2025-07-14,95.26
2025-07-15,95.09
2025-07-16,94.53
2025-07-17,94.71
2025-07-18,94.56
2025-07-19,94.8
2025-07-20,95.31
2025-07-21,95.47
2025-07-22,95.5
2025-07-23,96.98
2025-07-24,97.86
2025-07-25,97.61
2025-07-26,97.52
2025-07-27,97.89
2025-07-28,98.82
2025-07-29,98.84
2025-07-30,98.9
2025-07-31,98.64
2025-08-01,98.74
2025-08-02,99.81
2025-08-03,99.56
2025-08-04,100.38
2025-08-05,101.39
2025-08-06,102.6
2025-08-07,103.38
2025-08-08,103.65
2025-08-09,103.44
2025-08-10,103.56
2025-08-11,103.65
2025-08-12,104.21
2025-08-13,105.05
2025-08-14,105.4
2025-08-15,105.66
2025-08-16,105.64
2025-08-17,105.53
2025-08-18,105.78
2025-08-19,106.44
2025-08-20,105.9
2025-08-21,105.67
2025-08-22,106.59
2025-08-23,106.85
2025-08-24,106.3
2025-08-25,107.03
2025-08-26,107.06
2025-08-27,110.27
2025-08-28,110.44
2025-08-29,110.44
2025-08-30,111.0
2025-08-31,111.71
2025-09-01,115.91
2025-09-02,115.59
2025-09-03,115.63
2025-09-04,115.97
2025-09-05,116.02
2025-09-06,115.81
2025-09-07,116.23
2025-09-08,116.47
2025-09-09,116.11
2025-09-10,116.0
2025-09-11,116.15
2025-09-12,115.6
2025-09-13,114.93
2025-09-14,114.82
2025-09-15,114.5
2025-09-16,114.6
2025-09-17,114.37
2025-09-18,113.86
2025-09-19,113.75
2025-09-20,113.8
2025-09-21,114.02
2025-09-22,115.28
2025-09-23,115.93
2025-09-24,115.84
2025-09-25,115.33
2025-09-26,115.6
2025-09-27,115.61
2025-09-28,115.61
2025-09-29,115.07
2025-09-30,115.01
2025-10-01,114.77
2025-10-02,114.89
2025-10-03,115.0
2025-10-04,115.33
2025-10-05,114.89
2025-10-06,115.1
2025-10-07,116.4
2025-10-08,119.58
2025-10-09,119.8
2025-10-10,120.13
2025-10-11,120.11
2025-10-12,120.33
2025-10-13,121.6
2025-10-14,121.34
2025-10-15,121.2
2025-10-16,121.12
2025-10-17,120.24
2025-10-18,120.24
2025-10-19,120.7
2025-10-20,120.69
2025-10-21,120.36
2025-10-22,120.14
2025-10-23,120.03
2025-10-24,119.79
2025-10-25,119.35
2025-10-26,119.13
2025-10-27,118.71
2025-10-28,118.84
2025-10-29,118.63
2025-10-30,118.52
2025-10-31,118.5
2025-11-01,118.82
2025-11-02,118.92
2025-11-03,121.7
2025-11-04,121.8
2025-11-05,121.74
2025-11-06,128.44
2025-11-07,130.56
2025-11-08,132.47
2025-11-09,134.64
2025-11-10,137.71
2025-11-11,137.74
2025-11-12,138.46
2025-11-13,142.52
2025-11-14,145.78
2025-11-15,148.31
2025-11-16,149.57
2025-11-17,154.01
2025-11-18,153.41
2025-11-19,153.54
2025-11-20,153.3
2025-11-21,155.03
2025-11-22,157.47
2025-11-23,158.71
2025-11-24,159.6
2025-11-25,160.01
2025-11-26,160.33
2025-11-27,160.77
2025-11-28,160.31
2025-11-29,160.12
2025-11-30,159.89
2025-12-01,162.78
2025-12-02,162.74
2025-12-03,162.63
2025-12-04,162.39
2025-12-05,163.05
2025-12-06,162.41
2025-12-07,162.42
2025-12-08,162.17
2025-12-09,162.73
2025-12-10,163.22
2025-12-11,163.66
2025-12-12,163.44
2025-12-13,163.34
2025-12-14,163.55
2025-12-15,163.38
2025-12-16,163.3
2025-12-17,163.27
2025-12-18,163.04
2025-12-19,163.13
2025-12-20,163.69
2025-12-21,164.01
2025-12-22,163.88
2025-12-23,164.65
2025-12-24,164.7
2025-12-25,164.59
2025-12-26,164.34
2025-12-27,164.73
2025-12-28,164.73
2025-12-29,164.72
2025-12-30,164.16
2025-12-31,164.87
2026-01-01,164.67
2026-01-02,163.79
2026-01-03,163.42
2026-01-04,163.99
2026-01-05,163.99
2026-01-06,163.97
2026-01-07,164.65
2026-01-08,165.3
2026-01-09,165.43
2026-01-10,165.0
2026-01-11,164.96
2026-01-12,164.1
2026-01-13,164.59
2026-01-14,164.48
2026-01-15,165.03
2026-01-16,165.38
2026-01-17,165.03
2026-01-18,164.26
2026-01-19,165.03
2026-01-20,165.06
2026-01-21,164.78
2026-01-22,165.51
2026-01-23,165.38
2026-01-24,164.6
2026-01-25,164.23
2026-01-26,164.92
2026-01-27,164.7
2026-01-28,164.75
2026-01-29,164.9
2026-01-30,164.15
2026-01-31,164.3
2026-02-01,164.67
2026-02-02,170.08
2026-02-03,172.04
2026-02-04,172.55
2026-02-05,175.11
2026-02-06,176.61
2026-02-07,177.67
2026-02-08,177.83
2026-02-09,178.97
2026-02-10,179.88
2026-02-11,179.47
2026-02-12,179.89
2026-02-13,180.07
2026-02-14,180.01
2026-02-15,180.11
2026-02-16,180.35
2026-02-17,179.69
2026-02-18,180.55
2026-02-19,181.61
2026-02-20,181.4
2026-02-21,181.22
2026-02-22,183.43
2026-02-23,183.9
2026-02-24,185.85
2026-02-25,186.51
2026-02-26,186.58
2026-02-27,186.29
2026-02-28,186.76
2026-03-01,186.41
2026-03-02,185.59
