date,price
2025-06-11,138.82
2025-06-12,138.76
2025-06-13,136.14
2025-06-14,135.45
2025-06-15,135.43
2025-06-16,135.87
2025-06-17,135.43
2025-06-18,135.56
2025-06-19,135.34
2025-06-20,135.55
2025-06-21,136.9
2025-06-22,137.01
2025-06-23,138.44
2025-06-24,140.02
2025-06-25,140.3
2025-06-26,140.76
2025-06-27,141.29
2025-06-28,140.93
2025-06-29,141.71
2025-06-30,143.11
2025-07-01,144.01
2025-07-02,144.18
2025-07-03,143.15
2025-07-04,143.14
2025-07-05,144.63
2025-07-06,144.94
2025-07-07,144.7
2025-07-08,144.31
2025-07-09,144.66
2025-07-10,144.86
2025-07-11,144.77
2025-07-12,144.56
2025-07-13,144.34
2025-07-14,144.69
2025-07-15,144.46
2025-07-16,143.35
2025-07-17,143.71
2025-07-18,143.94
2025-07-19,144.05
2025-07-20,143.72
2025-07-21,143.83
2025-07-22,143.88
2025-07-23,143.9
2025-07-24,143.82
2025-07-25,144.38
2025-07-26,143.67
2025-07-27,142.85
2025-07-28,142.35
2025-07-29,142.79
2025-07-30,143.23
2025-07-31,143.28
2025-08-01,143.3
2025-08-02,143.94
2025-08-03,144.77
2025-08-04,145.6
2025-08-05,146.46
2025-08-06,146.25
2025-08-07,147.7
2025-08-08,147.92
2025-08-09,148.17
2025-08-10,148.22
2025-08-11,148.08
2025-08-12,148.3
2025-08-13,149.12
2025-08-14,149.01
2025-08-15,149.61
2025-08-16,148.71
2025-08-17,149.04
2025-08-18,149.04
2025-08-19,148.89
2025-08-20,149.71
2025-08-21,149.69
2025-08-22,148.42
2025-08-23,147.76
2025-08-24,147.1
2025-08-25,147.77
2025-08-26,148.25
2025-08-27,147.71
2025-08-28,147.6
2025-08-29,148.03
2025-08-30,148.27
2025-08-31,148.42
2025-09-01,148.83
2025-09-02,149.59
2025-09-03,150.36
2025-09-04,148.77
2025-09-05,148.76
2025-09-06,148.87
2025-09-07,148.43
2025-09-08,148.63
2025-09-09,149.68
2025-09-10,150.65
2025-09-11,150.27
2025-09-12,150.27
2025-09-13,149.85
2025-09-14,149.96
2025-09-15,150.19
2025-09-16,150.09
2025-09-17,149.09
2025-09-18,149.2
2025-09-19,149.09
2025-09-20,149.53
2025-09-21,149.32
2025-09-22,148.63
2025-09-23,148.74
2025-09-24,148.3
2025-09-25,148.13
2025-09-26,147.25
2025-09-27,146.94
2025-09-28,146.61
2025-09-29,146.56
2025-09-30,146.23
2025-10-01,146.15
2025-10-02,145.32
2025-10-03,145.47
2025-10-04,145.47
2025-10-05,145.89
2025-10-06,145.56
2025-10-07,144.78
2025-10-08,145.11
2025-10-09,144.9
2025-10-10,144.44
2025-10-11,140.49
2025-10-12,140.98
2025-10-13,139.08
2025-10-14,138.13
2025-10-15,138.57
2025-10-16,138.45
2025-10-17,137.69
2025-10-18,137.25
2025-10-19,137.36
2025-10-20,137.45
2025-10-21,137.04
2025-10-22,136.76
2025-10-23,136.86
2025-10-24,136.0
2025-10-25,135.73
2025-10-26,136.39
2025-10-27,135.91
2025-10-28,137.06
2025-10-29,138.07
2025-10-30,137.95
2025-10-31,138.07
2025-11-01,138.08
2025-11-02,138.19
2025-11-03,139.0
2025-11-04,139.93
2025-11-05,140.87
2025-11-06,141.96
2025-11-07,142.92
2025-11-08,142.59
2025-11-09,142.68
2025-11-10,142.46
2025-11-11,143.26
2025-11-12,143.23
2025-11-13,145.72
2025-11-14,145.84
2025-11-15,145.62
2025-11-16,145.07
2025-11-17,145.37
2025-11-18,145.59
2025-11-19,146.14
2025-11-20,145.81
2025-11-21,145.92
2025-11-22,145.86
2025-11-23,146.31
2025-11-24,146.54
2025-11-25,146.82
2025-11-26,146.93
2025-11-27,147.03
2025-11-28,146.48
2025-11-29,146.48
2025-11-30,146.26
2025-12-01,146.86
2025-12-02,147.67
2025-12-03,147.93
2025-12-04,147.59
2025-12-05,147.85
2025-12-06,147.62
2025-12-07,147.97
2025-12-08,148.13
2025-12-09,148.17
2025-12-10,149.43
2025-12-11,151.04
2025-12-12,150.96
2025-12-13,151.71
2025-12-14,151.77
2025-12-15,151.72
2025-12-16,155.32
2025-12-17,158.28
2025-12-18,159.08
2025-12-19,160.85
2025-12-20,161.43
2025-12-21,161.92
2025-12-22,162.05
2025-12-23,163.14
2025-12-24,162.93
2025-12-25,163.83
2025-12-26,164.16
2025-12-27,164.73
2025-12-28,165.44
2025-12-29,167.24
2025-12-30,167.36
2025-12-31,167.35
2026-01-01,165.59
2026-01-02,161.02
2026-01-03,161.39
2026-01-04,161.65
2026-01-05,161.93
2026-01-06,161.34
2026-01-07,162.08
2026-01-08,162.29
2026-01-09,161.98
2026-01-10,161.33
2026-01-11,161.06
2026-01-12,160.59
2026-01-13,161.0
2026-01-14,159.85
2026-01-15,159.99
2026-01-16,159.8
2026-01-17,158.84
2026-01-18,159.29
2026-01-19,159.08
2026-01-20,155.81
2026-01-21,155.96
2026-01-22,156.26
2026-01-23,156.79
2026-01-24,157.34
2026-01-25,159.48
2026-01-26,159.6
2026-01-27,159.67
2026-01-28,160.86
2026-01-29,162.39
2026-01-30,161.87
2026-01-31,162.52
2026-02-01,162.5
2026-02-02,162.64
2026-02-03,163.16
2026-02-04,163.03
2026-02-05,164.53
2026-02-06,164.54
2026-02-07,164.32
2026-02-08,164.63
2026-02-09,163.47
2026-02-10,163.43
2026-02-11,164.3
2026-02-12,164.89
2026-02-13,165.78
2026-02-14,166.91
2026-02-15,167.07
2026-02-16,167.32
2026-02-17,167.28
2026-02-18,167.36
2026-02-19,168.36
2026-02-20,168.65
2026-02-21,170.0
2026-02-22,170.42
2026-02-23,170.89
2026-02-24,167.69
2026-02-25,165.88
2026-02-26,165.87
2026-02-27,166.31
2026-02-28,166.19
2026-03-01,166.17
2026-03-02,166.22
2026-03-03,165.75
2026-03-04,166.03
